"﻿['397_20hz_50trials.txt', 'ChR2', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM']"
"['993_20Hz_50trials.txt', 'ChR2', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM']"
"['993_20Hz_50trials.txt', 'ChR2', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake']"
"['993_20Hz_50trials.txt', 'ChR2', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM']"
"['993_20Hz_50trials.txt', 'ChR2', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM']"
"['993_20Hz_50trials.txt', 'ChR2', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM']"
"['993_20Hz_50trials.txt', 'ChR2', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake']"
"['993_20Hz_50trials.txt', 'ChR2', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM']"
"['993_20Hz_50trials.txt', 'ChR2', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake']"
"['993_20Hz_50trials.txt', 'ChR2', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake']"
"['993_20Hz_50trials.txt', 'ChR2', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM']"
"['993_20Hz_50trials.txt', 'ChR2', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM']"
"['993_20Hz_50trials.txt', 'ChR2', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'REM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake']"
"['993_20Hz_50trials.txt', 'ChR2', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake']"
"['993_20Hz_50trials.txt', 'ChR2', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM']"
"['993_20Hz_50trials.txt', 'ChR2', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM']"
"﻿['994_20Hz_50trials.txt', 'ChR2', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake']"
"['994_20Hz_50trials.txt', 'ChR2', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake']"
"['994_20Hz_50trials.txt', 'ChR2', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake']"
"['994_20Hz_50trials.txt', 'ChR2', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Unscored', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM']"
"['994_20Hz_50trials.txt', 'ChR2', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM']"
"['994_20Hz_50trials.txt', 'ChR2', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM']"
"['994_20Hz_50trials.txt', 'ChR2', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake']"
"['994_20Hz_50trials.txt', 'ChR2', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'Wake', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM', 'NREM']"
